alpha_group,name,url,slug,doc_id,site,category,aliases,short_text_simple,long_text_complex,next_step,disclaimer,jargon_terms,short_avg_sentence_len,short_avg_word_len,short_word_count,short_sentence_count,long_avg_sentence_len,long_avg_word_len,long_word_count,long_sentence_count,short_readability_score,long_readability_score
P,Primaire scleroserende cholangitis (PSC),https://www.erfelijkheid.nl/ziektes/primaire-scleroserende-cholangitis,primaire-scleroserende-cholangitis,primaire-scleroserende-cholangitis,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,primaire scleroserende cholangitis|primaire scleroserende cholangitis psc|primairescleroserendecholangitispsc,"Primaire scleroserende cholangitis (PSC) is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Primaire scleroserende cholangitis (PSC) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,15.0,4.6,30,2,15.25,6.786885245901639,61,4,10.84,11.864754098360656
P,Progeria,https://www.erfelijkheid.nl/ziektes/progeria,progeria,progeria,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,progeria,"Progeria is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Progeria wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.111111111111111,27,2,12.75,7.1568627450980395,51,4,9.744444444444444,10.512745098039215
P,Progressieve epilepsie met mentale retardatie,https://www.erfelijkheid.nl/ziektes/neuronale-ceroid-lipofuscinose-8,neuronale-ceroid-lipofuscinose-8,neuronale-ceroid-lipofuscinose-8,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,neuronale ceroid lipofuscinose 8|progressieve epilepsie met mentale retardatie|progressieveepilepsiemetmentaleretardatie,Bij Progressieve epilepsie met mentale retardatie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Progressieve epilepsie met mentale retardatie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.821428571428571,28,2,13.75,7.236363636363636,55,4,10.32857142857143,11.144545454545455
P,Progressieve familiaire intrahepatische cholestase (PFIC),https://www.erfelijkheid.nl/ziektes/progressieve-familiaire-intrahepatische-cholestase-pfic,progressieve-familiaire-intrahepatische-cholestase-pfic,progressieve-familiaire-intrahepatische-cholestase-pfic,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,progressieve familiaire intrahepatische cholestase pfic|progressievefamiliaireintrahepatischecholestasepfic,Progressieve familiaire intrahepatische cholestase (PFIC) is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Progressieve familiaire intrahepatische cholestase (PFIC) wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.5,6.4,25,2,13.75,7.418181818181818,55,4,10.06,11.217272727272727
P,Progressieve hemifaciale atrofie,https://www.erfelijkheid.nl/ziektes/progressieve-hemifaciale-atrofie,progressieve-hemifaciale-atrofie,progressieve-hemifaciale-atrofie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,progressieve hemifaciale atrofie|progressievehemifacialeatrofie,Progressieve hemifaciale atrofie is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Progressieve hemifaciale atrofie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,11.5,6.043478260869565,23,2,15.0,6.816666666666666,60,4,9.317391304347826,11.726666666666667
P,Progressieve supranucleaire paralyse (PSP),https://www.erfelijkheid.nl/ziektes/progressieve-supranucleaire-paralyse,progressieve-supranucleaire-paralyse,progressieve-supranucleaire-paralyse,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,progressieve supranucleaire paralyse|progressieve supranucleaire paralyse psp|progressievesupranucleaireparalysepsp,Bij Progressieve supranucleaire paralyse (PSP) spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Progressieve supranucleaire paralyse (PSP) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.851851851851852,27,2,15.25,6.819672131147541,61,4,10.040740740740741,11.877868852459017
P,Propion acidemie,https://www.erfelijkheid.nl/ziektes/propionacidemie,propionacidemie,propionacidemie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,propion acidemie|propionacidemie,Bij Propion acidemie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Propion acidemie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.36,25,2,14.75,6.677966101694915,59,4,9.244,11.521186440677965
P,Prostaatkanker,https://www.erfelijkheid.nl/ziektes/prostaatkanker,prostaatkanker,prostaatkanker,https://www.erfocentrum.nl/,Erfelijkheid van kanker,prostaatkanker,"Prostaatkanker is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Prostaatkanker wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.333333333333333,27,2,12.75,7.2745098039215685,51,4,9.833333333333332,10.559803921568626
P,Proteus syndroom,https://www.erfelijkheid.nl/ziektes/proteus-syndroom,proteus-syndroom,proteus-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,proteus syn|proteus syndroom|proteussyndroom,Proteus syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Proteus syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.0,5.636363636363637,22,2,13.0,7.153846153846154,52,4,8.854545454545455,10.661538461538463
P,Pseudo-neonatale adrenoleukodystrofie,https://www.erfelijkheid.nl/ziektes/pseudo-neonatale-adrenoleukodystrofie,pseudo-neonatale-adrenoleukodystrofie,pseudo-neonatale-adrenoleukodystrofie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pseudo neonatale adrenoleukodystrofie|pseudo-neonatale adrenoleukodystrofie|pseudo-neonataleadrenoleukodystrofie,"Pseudo-neonatale adrenoleukodystrofie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Pseudo-neonatale adrenoleukodystrofie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,14.5,4.758620689655173,29,2,15.0,6.9,60,4,10.603448275862068,11.76
P,Pseudoxanthoma elasticum,https://www.erfelijkheid.nl/ziektes/pseudoxanthoma-elasticum,pseudoxanthoma-elasticum,pseudoxanthoma-elasticum,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pseudoxanthoma elasticum|pseudoxanthomaelasticum,Bij Pseudoxanthoma elasticum spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Pseudoxanthoma elasticum wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.5,4.68,25,2,13.0,7.3076923076923075,52,4,9.372,10.723076923076924
P,Psoriasis,https://www.erfelijkheid.nl/ziektes/psoriasis,psoriasis,psoriasis,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,psoriasis,"Psoriasis is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Psoriasis wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.148148148148148,27,2,12.75,7.176470588235294,51,4,9.75925925925926,10.520588235294117
P,PTEN hamartoom tumor syndroom,https://www.erfelijkheid.nl/ziektes/PTEN-hamartoom-tumor-syndroom-phts,PTEN-hamartoom-tumor-syndroom-phts,PTEN-hamartoom-tumor-syndroom-phts,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,PTEN hamartoom tumor syndroom phts|pten hamartoom tumor syn|pten hamartoom tumor syndroom|ptenhamartoomtumorsyndroom,PTEN hamartoom tumor syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,PTEN hamartoom tumor syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.0,5.625,24,2,13.5,7.092592592592593,54,4,9.45,10.937037037037037
P,Pulmonale arteriële hypertensie,https://www.erfelijkheid.nl/ziektes/pulmonale-arteri%C3%ABle-hypertensie-pah,pulmonale-arteri%C3%ABle-hypertensie-pah,pulmonale-arteri%C3%ABle-hypertensie-pah,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pulmonale arteri%C3%ABle hypertensie pah|pulmonale arteriele hypertensie|pulmonalearterielehypertensie,"Pulmonale arteriële hypertensie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Pulmonale arteriële hypertensie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.5,4.551724137931035,29,2,13.25,7.283018867924528,53,4,10.520689655172413,10.86320754716981
P,Pyridoxine afhankelijke epilepsie,https://www.erfelijkheid.nl/ziektes/pyridoxine-afhankelijke-epilepsie-pde,pyridoxine-afhankelijke-epilepsie-pde,pyridoxine-afhankelijke-epilepsie-pde,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pyridoxine afhankelijke epilepsie|pyridoxine afhankelijke epilepsie pde|pyridoxineafhankelijkeepilepsie,Pyridoxine afhankelijke epilepsie is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Pyridoxine afhankelijke epilepsie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,11.5,6.086956521739131,23,2,15.0,6.833333333333333,60,4,9.334782608695651,11.733333333333334
P,Pyruvaat carboxylase deficiëntie,https://www.erfelijkheid.nl/ziektes/pyruvaat-carboxylase-defici%C3%ABntie,pyruvaat-carboxylase-defici%C3%ABntie,pyruvaat-carboxylase-defici%C3%ABntie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pyruvaat carboxylase defici%C3%ABntie|pyruvaat carboxylase deficientie|pyruvaat carboxylase deficiëntie|pyruvaatcarboxylasedeficientie,"Pyruvaat carboxylase deficiëntie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Pyruvaat carboxylase deficiëntie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.5,4.586206896551724,29,2,13.25,7.30188679245283,53,4,10.534482758620689,10.870754716981132
P,Pyruvaat dehydrogenase complex deficiëntie,https://www.erfelijkheid.nl/ziektes/pyruvaat-dehydrogenase-complex-defici%C3%ABntie,pyruvaat-dehydrogenase-complex-defici%C3%ABntie,pyruvaat-dehydrogenase-complex-defici%C3%ABntie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pyruvaat dehydrogenase complex defici%C3%ABntie|pyruvaat dehydrogenase complex deficientie|pyruvaat dehydrogenase complex deficiëntie|pyruvaatdehydrogenasecomplexdeficientie,"Pyruvaat dehydrogenase complex deficiëntie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Pyruvaat dehydrogenase complex deficiëntie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,15.0,4.733333333333333,30,2,15.25,6.852459016393443,61,4,10.893333333333334,11.890983606557377
P,Pyruvaat kinase deficiëntie,https://www.erfelijkheid.nl/ziektes/pyruvaat-kinase-deficientie,pyruvaat-kinase-deficientie,pyruvaat-kinase-deficientie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,pyruvaat kinase deficientie|pyruvaat kinase deficiëntie|pyruvaatkinasedeficientie,Pyruvaat kinase deficiëntie is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"Pyruvaat kinase deficiëntie betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,11.5,5.826086956521739,23,2,15.0,6.733333333333333,60,4,9.230434782608695,11.693333333333333
R,ReNU syndroom,https://www.erfelijkheid.nl/ziektes/renu-syndroom,renu-syndroom,renu-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,renu syn|renu syndroom|renusyndroom,ReNU syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"ReNU syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,11.0,5.5,22,2,14.75,6.627118644067797,59,4,8.8,11.500847457627119
R,Restless legs syndroom,https://www.erfelijkheid.nl/ziektes/restless-legs-syndroom,restless-legs-syndroom,restless-legs-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,restless legs syn|restless legs syndroom|restlesslegssyndroom,Restless legs syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Restless legs syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.5,5.608695652173913,23,2,13.25,7.113207547169812,53,4,9.143478260869564,10.795283018867924
R,Retinitis pigmentosa,https://www.erfelijkheid.nl/ziektes/retinitis-pigmentosa,retinitis-pigmentosa,retinitis-pigmentosa,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,retinitis pigmentosa|retinitispigmentosa,"Retinitis pigmentosa is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Retinitis pigmentosa wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.357142857142857,28,2,13.0,7.230769230769231,52,4,10.142857142857142,10.692307692307693
R,Retinoblastoom,https://www.erfelijkheid.nl/ziektes/retinoblastoom,retinoblastoom,retinoblastoom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,retinoblastoom,"Retinoblastoom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Retinoblastoom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.333333333333333,27,2,14.5,6.775862068965517,58,4,9.833333333333332,11.410344827586206
R,Rett syndroom,https://www.erfelijkheid.nl/ziektes/rett-syndroom,rett-syndroom,rett-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,rett syn|rett syndroom|rettsyndroom,"Rett syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Rett syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.107142857142857,28,2,13.0,7.096153846153846,52,4,10.042857142857143,10.638461538461538
